set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	prefix	text	normalized	boundary	missed	kind_expected	kind_ok	role_ok	source_ok	context	disposition	cr_ref	structure_tags	norm_issue	annotator	note
leg	363b2213-4c70-4cb0-b895-81393c1082a7	Elder Spawn	Creature — Spawn	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, unless you sacrifice an Island, sacrifice this creature and it deals 6 damage to you.	At the beginning of your upkeep, unless you sacrifice an Island, sacrifice ~ and it deals N damage to you.												claude-fable-5-pass1-2026-08-27	
leg	363b2213-4c70-4cb0-b895-81393c1082a7	Elder Spawn	Creature — Spawn	1		0	0	2	spell_or_static_text	ability	printed			This creature can't be blocked by red creatures.	~ can't be blocked by red creatures.												claude-fable-5-pass1-2026-08-27	
leg	9a6ff511-3c8f-446e-8cad-b8997a753958	Elven Riders	Creature — Elf	0		0	0	1	spell_or_static_text	ability	printed			This creature can't be blocked except by Walls and/or creatures with flying.	~ can't be blocked except by Walls and/or creatures with flying.												claude-fable-5-pass1-2026-08-27	
leg	b067aa04-5977-4371-85d1-78d2884df03f	Emerald Dragonfly	Creature — Insect	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	b067aa04-5977-4371-85d1-78d2884df03f	Emerald Dragonfly	Creature — Insect	1		0	0	2	activated_ability	ability	printed			{G}{G}: This creature gains first strike until end of turn.	{M}{M}: ~ gains first strike until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	c98b725e-ca16-4576-bf53-653d4028d861	Enchanted Being	Creature — Human	0		0	0	1	prevention_effect	ability	printed			Prevent all combat damage that would be dealt to this creature by enchanted creatures.	Prevent all combat damage that would be dealt to ~ by enchanted creatures.												claude-fable-5-pass1-2026-08-27	
leg	c80935bf-c17f-4940-ad9f-3f4e3e8f71bc	Enchantment Alteration	Instant	0		0	0	1	spell_or_static_text	ability	printed			Attach target Aura attached to a creature or land to another permanent of that type.	Attach target Aura attached to a creature or land to another permanent of that type.												claude-fable-5-pass1-2026-08-27	
leg	106ae855-574b-411d-8689-cbb9eeb4f602	Energy Tap	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Tap target untapped creature you control. If you do, add an amount of {C} equal to that creature's mana value.	Tap target untapped creature you control. If you do, add an amount of {M} equal to that creature's mana value.												claude-fable-5-pass1-2026-08-27	
leg	0fa2cb01-476e-4e82-94e6-9639e53a7743	Equinox	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant land	Enchant land												claude-fable-5-pass1-2026-08-27	
leg	0fa2cb01-476e-4e82-94e6-9639e53a7743	Equinox	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed			Enchanted land has "{T}: Counter target spell if it would destroy a land you control."	Enchanted land has "[ability]"												claude-fable-5-pass1-2026-08-27	
leg	0fa2cb01-476e-4e82-94e6-9639e53a7743	Equinox	Enchantment — Aura	2	1	1	0	2	activated_ability	granted	printed			{T}: Counter target spell if it would destroy a land you control.	{M}: Counter target spell if it would destroy a land you control.												claude-fable-5-pass1-2026-08-27	
leg	dab28bc6-3b2a-444f-b596-0a8d95d6d28c	Eternal Warrior	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	dab28bc6-3b2a-444f-b596-0a8d95d6d28c	Eternal Warrior	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed			Enchanted creature has vigilance.	Enchanted creature has vigilance.												claude-fable-5-pass1-2026-08-27	
leg	917f2b4b-79ec-4ded-b4c8-cbcf363cb23b	Eureka	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.	Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.												claude-fable-5-pass1-2026-08-27	
leg	3f79780a-accd-4782-94a8-a6e71fb3ada7	Evil Eye of Orms-by-Gore	Creature — Eye	0		0	0	1	spell_or_static_text	ability	printed			Non-Eye creatures you control can't attack.	Non-Eye creatures you control can't attack.												claude-fable-5-pass1-2026-08-27	
leg	3f79780a-accd-4782-94a8-a6e71fb3ada7	Evil Eye of Orms-by-Gore	Creature — Eye	1		0	0	2	spell_or_static_text	ability	printed			This creature can't be blocked except by Walls.	~ can't be blocked except by Walls.												claude-fable-5-pass1-2026-08-27	
leg	1869a326-8b48-4331-b969-5ce83cf4ff8a	Fallen Angel	Creature — Angel	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	1869a326-8b48-4331-b969-5ce83cf4ff8a	Fallen Angel	Creature — Angel	1		0	0	2	activated_ability	ability	printed			Sacrifice a creature: This creature gets +2/+1 until end of turn.	Sacrifice a creature: ~ gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	1bb8fe05-abb3-40a8-9e80-5d99ed0e4284	Feint	Instant	0		0	0	1	spell_or_static_text	ability	printed			Tap all creatures blocking target attacking creature. Prevent all combat damage that would be dealt this turn by that creature and each creature blocking it.	Tap all creatures blocking target attacking creature. Prevent all combat damage that would be dealt this turn by that creature and each creature blocking it.												claude-fable-5-pass1-2026-08-27	
leg	6dcc62f8-2fd9-473b-9e6a-2dd7e610f855	Field of Dreams	World Enchantment	0		0	0	1	spell_or_static_text	ability	printed			Players play with the top card of their libraries revealed.	Players play with the top card of their libraries revealed.												claude-fable-5-pass1-2026-08-27	
leg	5653b40f-c566-4a14-b188-a9268ea36218	Firestorm Phoenix	Creature — Phoenix	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	5653b40f-c566-4a14-b188-a9268ea36218	Firestorm Phoenix	Creature — Phoenix	1		0	0	2	replacement_effect	ability	printed			If this creature would die, return it to its owner's hand instead. Until that player's next turn, that player plays with that card revealed in their hand and can't play it.	If ~ would die, return it to its owner's hand instead. Until that player's next turn, that player plays with that card revealed in their hand and can't play it.												claude-fable-5-pass1-2026-08-27	
leg	75b2dd64-a2f5-4032-a19f-5b485dc44b16	Flash Counter	Instant	0		0	0	1	spell_or_static_text	ability	printed			Counter target instant spell.	Counter target instant spell.												claude-fable-5-pass1-2026-08-27	
leg	c2b5d847-f52a-43e3-a5d2-d53cae3d8936	Flash Flood	Instant	0		0	0	1	spell_or_static_text	ability	printed			Choose one —	Choose one —												claude-fable-5-pass1-2026-08-27	
leg	c2b5d847-f52a-43e3-a5d2-d53cae3d8936	Flash Flood	Instant	1	0	1	0	2	spell_or_static_text	mode	printed			Destroy target red permanent.	Destroy target red permanent.												claude-fable-5-pass1-2026-08-27	
leg	c2b5d847-f52a-43e3-a5d2-d53cae3d8936	Flash Flood	Instant	2	0	1	0	3	spell_or_static_text	mode	printed			Return target Mountain to its owner's hand.	Return target Mountain to its owner's hand.												claude-fable-5-pass1-2026-08-27	
leg	994de451-14f9-466f-a56e-da052b4666e5	Floral Spuzzem	Creature — Elemental	0		0	0	1	triggered_ability	ability	printed			Whenever this creature attacks and isn't blocked, you may destroy target artifact defending player controls. If you do, this creature assigns no combat damage this turn.	Whenever ~ attacks and isn't blocked, you may destroy target artifact defending player controls. If you do, ~ assigns no combat damage this turn.												claude-fable-5-pass1-2026-08-27	
leg	896ea218-3019-47e4-b0a0-2487335872bb	Force Spike	Instant	0		0	0	1	spell_or_static_text	ability	printed			Counter target spell unless its controller pays {1}.	Counter target spell unless its controller pays {M}.												claude-fable-5-pass1-2026-08-27	
leg	0edf0988-9ed8-4fe6-aa47-4921870f05a8	Forethought Amulet	Artifact	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, sacrifice this artifact unless you pay {3}.	At the beginning of your upkeep, sacrifice ~ unless you pay {M}.												claude-fable-5-pass1-2026-08-27	
leg	0edf0988-9ed8-4fe6-aa47-4921870f05a8	Forethought Amulet	Artifact	1		0	0	2	replacement_effect	ability	printed			If an instant or sorcery source would deal 3 or more damage to you, it deals 2 damage to you instead.	If an instant or sorcery source would deal N or more damage to you, it deals N damage to you instead.												claude-fable-5-pass1-2026-08-27	
leg	cef37acf-ee97-48bf-a605-b17efcce5ce8	Fortified Area	Enchantment	0		0	0	1	spell_or_static_text	ability	printed			Wall creatures you control get +1/+0 and have banding.	Wall creatures you control get +N/+N and have banding.												claude-fable-5-pass1-2026-08-27	
leg	56ed6af3-8f85-4907-9364-eca71f21bb11	Frost Giant	Creature — Giant	0		0	0	1	keyword_ability	ability	printed			Rampage 2	Rampage N												claude-fable-5-pass1-2026-08-27	
leg	e8521fdf-0896-4747-8c66-ea3bb69eb876	Gabriel Angelfire	Legendary Creature — Angel	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, choose flying, first strike, trample, or rampage 3. Gabriel Angelfire gains that ability until your next upkeep.	At the beginning of your upkeep, choose flying, first strike, trample, or rampage N. ~ gains that ability until your next upkeep.												claude-fable-5-pass1-2026-08-27	
leg	896af9a9-12a2-4dd6-957c-e52150b5f3a2	Gaseous Form	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	896af9a9-12a2-4dd6-957c-e52150b5f3a2	Gaseous Form	Enchantment — Aura	1		0	0	2	prevention_effect	ability	printed			Prevent all combat damage that would be dealt to and dealt by enchanted creature.	Prevent all combat damage that would be dealt to and dealt by enchanted creature.												claude-fable-5-pass1-2026-08-27	
leg	924ef69f-9977-439c-ace9-353b429e4be6	Gauntlets of Chaos	Artifact	0		0	0	1	activated_ability	ability	printed			{5}, Sacrifice this artifact: Exchange control of target artifact, creature, or land you control and target permanent an opponent controls that shares one of those types with it. If those permanents are exchanged this way, destroy all Auras attached to them.	{M}, Sacrifice ~: Exchange control of target artifact, creature, or land you control and target permanent an opponent controls that shares one of those types with it. If those permanents are exchanged this way, destroy all Auras attached to them.												claude-fable-5-pass1-2026-08-27	
leg	1b3bbd3c-f5ef-4940-82a2-d36f4d148b9a	Ghosts of the Damned	Creature — Spirit	0		0	0	1	activated_ability	ability	printed			{T}: Target creature gets -1/-0 until end of turn.	{M}: Target creature gets -N/-N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	1ce7f356-1f9b-44dc-9b05-f7b1ecc5d755	Giant Slug	Creature — Slug	0		0	0	1	activated_ability	ability	printed			{5}: At the beginning of your next upkeep, choose a basic land type. This creature gains landwalk of the chosen type until the end of that turn.	{M}: At the beginning of your next upkeep, choose a basic land type. ~ gains landwalk of the chosen type until the end of that turn.												claude-fable-5-pass1-2026-08-27	
leg	db85ba13-f00d-4cdd-99e1-22a4d39c8837	Giant Strength	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	db85ba13-f00d-4cdd-99e1-22a4d39c8837	Giant Strength	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed			Enchanted creature gets +2/+2.	Enchanted creature gets +N/+N.												claude-fable-5-pass1-2026-08-27	
leg	9297c0a6-1a8e-4e6e-99d6-f0877b2ec46c	Giant Turtle	Creature — Turtle	0		0	0	1	spell_or_static_text	ability	printed			This creature can't attack if it attacked during your last turn.	~ can't attack if it attacked during your last turn.												claude-fable-5-pass1-2026-08-27	
leg	e23ba169-4eb5-4083-a199-ac7e3026e67f	Glyph of Delusion	Instant	0		0	0	1	spell_or_static_text	ability	printed			Put X glyph counters on target creature that target Wall blocked this turn, where X is the power of that blocked creature. The creature gains "This creature doesn't untap during your untap step if it has a glyph counter on it" and "At the beginning of your upkeep, remove a glyph counter from this creature."	Put X glyph counters on target creature that target Wall blocked this turn, where X is the power of that blocked creature. The creature gains "[ability]" and "[ability]"												claude-fable-5-pass1-2026-08-27	
leg	e23ba169-4eb5-4083-a199-ac7e3026e67f	Glyph of Delusion	Instant	1	0	1	0	1	spell_or_static_text	granted	printed			This creature doesn't untap during your untap step if it has a glyph counter on it	~ doesn't untap during your untap step if it has a glyph counter on it												claude-fable-5-pass1-2026-08-27	
leg	e23ba169-4eb5-4083-a199-ac7e3026e67f	Glyph of Delusion	Instant	2	0	1	0	1	triggered_ability	granted	printed			At the beginning of your upkeep, remove a glyph counter from this creature.	At the beginning of your upkeep, remove a glyph counter from ~.												claude-fable-5-pass1-2026-08-27	
leg	cca68900-2093-4cae-b757-efc7dd807e18	Glyph of Destruction	Instant	0		0	0	1	spell_or_static_text	ability	printed			Target blocking Wall you control gets +10/+0 until end of combat. Prevent all damage that would be dealt to it this turn.	Target blocking Wall you control gets +N/+N until end of combat. Prevent all damage that would be dealt to it this turn.												claude-fable-5-pass1-2026-08-27	
leg	cca68900-2093-4cae-b757-efc7dd807e18	Glyph of Destruction	Instant	1	0	1	0	1	triggered_ability	delayed_trigger	printed			Destroy it at the beginning of the next end step.	Destroy it at the beginning of the next end step.												claude-fable-5-pass1-2026-08-27	
leg	a3b3e02f-c75d-4cd6-8c57-d85ce00975fb	Glyph of Doom	Instant	0		0	0	1	spell_or_static_text	ability	printed			Choose target Wall creature. At this turn's next end of combat, destroy all creatures that were blocked by that creature this turn.	Choose target Wall creature. At this turn's next end of combat, destroy all creatures that were blocked by that creature this turn.												claude-fable-5-pass1-2026-08-27	
leg	ec450179-35e0-4d72-b42f-b507cbce03ad	Glyph of Life	Instant	0		0	0	1	spell_or_static_text	ability	printed			Choose target Wall creature.	Choose target Wall creature.												claude-fable-5-pass1-2026-08-27	
leg	ec450179-35e0-4d72-b42f-b507cbce03ad	Glyph of Life	Instant	1	0	1	0	1	triggered_ability	delayed_trigger	printed			Whenever that creature is dealt damage by an attacking creature this turn, you gain that much life.	Whenever that creature is dealt damage by an attacking creature this turn, you gain that much life.												claude-fable-5-pass1-2026-08-27	
leg	93d9a1c6-9f6f-487f-a46c-bfd80946ccdf	Glyph of Reincarnation	Instant	0		0	0	1	cast_restriction	ability	printed			Cast this spell only after combat.	Cast ~ only after combat.												claude-fable-5-pass1-2026-08-27	
leg	93d9a1c6-9f6f-487f-a46c-bfd80946ccdf	Glyph of Reincarnation	Instant	1		0	0	2	spell_or_static_text	ability	printed			Destroy all creatures that were blocked by target Wall this turn. They can't be regenerated. For each creature that died this way, put a creature card from the graveyard of the player who controlled that creature the last time it became blocked by that Wall onto the battlefield under its owner's control.	Destroy all creatures that were blocked by target Wall this turn. They can't be regenerated. For each creature that died this way, put a creature card from the graveyard of the player who controlled that creature the last time it became blocked by that Wall onto the battlefield under its owner's control.												claude-fable-5-pass1-2026-08-27	
leg	8ddf93fe-980b-4dc4-b56f-6a2ee50100a6	Gravity Sphere	World Enchantment	0		0	0	1	spell_or_static_text	ability	printed			All creatures lose flying.	All creatures lose flying.												claude-fable-5-pass1-2026-08-27	
leg	c84496bc-6421-4930-a118-b0f9ee7e13f6	Great Defender	Instant	0		0	0	1	spell_or_static_text	ability	printed			Target creature gets +0/+X until end of turn, where X is its mana value.	Target creature gets +N/+X until end of turn, where X is its mana value.												claude-fable-5-pass1-2026-08-27	
leg	232d7613-4156-4bf5-9746-97fc79e4193d	Great Wall	Enchantment	0		0	0	1	spell_or_static_text	ability	printed			Creatures with plainswalk can be blocked as though they didn't have plainswalk.	Creatures with plainswalk can be blocked as though they didn't have plainswalk.												claude-fable-5-pass1-2026-08-27	
leg	b03eb0c4-89a4-420d-8a23-1a868a07d9cf	Greater Realm of Preservation	Enchantment	0		0	0	1	activated_ability	ability	printed			{1}{W}: The next time a black or red source of your choice would deal damage to you this turn, prevent that damage.	{M}{M}: The next time a black or red source of your choice would deal damage to you this turn, prevent that damage.												claude-fable-5-pass1-2026-08-27	
leg	1ff62220-be95-4901-b8d8-812b9a1a1b0a	Greed	Enchantment	0		0	0	1	activated_ability	ability	printed			{B}, Pay 2 life: Draw a card.	{M}, Pay N life: Draw a card.												claude-fable-5-pass1-2026-08-27	
leg	b953d19f-6ba7-4aee-b353-c60dc9572610	Green Mana Battery	Artifact	0		0	0	1	activated_ability	ability	printed			{2}, {T}: Put a charge counter on this artifact.	{M}, {M}: Put a charge counter on ~.												claude-fable-5-pass1-2026-08-27	
leg	b953d19f-6ba7-4aee-b353-c60dc9572610	Green Mana Battery	Artifact	1		0	0	2	activated_ability	ability	printed			{T}, Remove any number of charge counters from this artifact: Add {G}, then add an additional {G} for each charge counter removed this way.	{M}, Remove any number of charge counters from ~: Add {M}, then add an additional {M} for each charge counter removed this way.												claude-fable-5-pass1-2026-08-27	
leg	de44e7c8-01f9-44f9-9716-9e8a5b82b1ff	Gwendlyn Di Corci	Legendary Creature — Human Rogue	0		0	0	1	activated_ability	ability	printed			{T}: Target player discards a card at random. Activate only during your turn.	{M}: Target player discards a card at random. Activate only during your turn.												claude-fable-5-pass1-2026-08-27	
leg	2ee13155-a3b8-4cad-8e68-5d2c5aba3bb4	Halfdane	Legendary Creature — Shapeshifter	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, change Halfdane's base power and toughness to the power and toughness of target creature other than Halfdane until the end of your next upkeep.	At the beginning of your upkeep, change ~'s base power and toughness to the power and toughness of target creature other than ~ until the end of your next upkeep.												claude-fable-5-pass1-2026-08-27	
leg	c7476beb-7923-4994-8476-bc69187ecb72	Hammerheim	Legendary Land	0		0	0	1	activated_ability	ability	printed			{T}: Add {R}.	{M}: Add {M}.												claude-fable-5-pass1-2026-08-27	
leg	c7476beb-7923-4994-8476-bc69187ecb72	Hammerheim	Legendary Land	1		0	0	2	activated_ability	ability	printed			{T}: Target creature loses all landwalk abilities until end of turn.	{M}: Target creature loses all landwalk abilities until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	d298df4e-7b60-4495-9773-cc81954b7dd9	Hazezon Tamar	Legendary Creature — Human Warrior	0		0	0	1	triggered_ability	ability	printed			When Hazezon enters, create X 1/1 Sand Warrior creature tokens that are red, green, and white at the beginning of your next upkeep, where X is the number of lands you control at that time.	When Hazezon enters, create X N/N Sand Warrior creature tokens that are red, green, and white at the beginning of your next upkeep, where X is the number of lands you control at that time.												claude-fable-5-pass1-2026-08-27	
leg	d298df4e-7b60-4495-9773-cc81954b7dd9	Hazezon Tamar	Legendary Creature — Human Warrior	1		0	0	2	triggered_ability	ability	printed			When Hazezon leaves the battlefield, exile all Sand Warriors.	When Hazezon leaves the battlefield, exile all Sand Warriors.												claude-fable-5-pass1-2026-08-27	
leg	2f0d797e-d897-453d-92b6-a90e1a548dc5	Hell's Caretaker	Creature — Horror	0		0	0	1	activated_ability	ability	printed			{T}, Sacrifice a creature: Return target creature card from your graveyard to the battlefield. Activate only during your upkeep.	{M}, Sacrifice a creature: Return target creature card from your graveyard to the battlefield. Activate only during your upkeep.												claude-fable-5-pass1-2026-08-27	
leg	e7b1975d-9574-4333-8530-33167948078a	Hellfire	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Destroy all nonblack creatures. Hellfire deals X plus 3 damage to you, where X is the number of creatures that died this way.	Destroy all nonblack creatures. ~ deals X plus N damage to you, where X is the number of creatures that died this way.												claude-fable-5-pass1-2026-08-27	
leg	98423a34-f044-4811-b288-56981d604b6e	Holy Day	Instant	0		0	0	1	spell_or_static_text	ability	printed			Prevent all combat damage that would be dealt this turn.	Prevent all combat damage that would be dealt this turn.												claude-fable-5-pass1-2026-08-27	
leg	50a1c14a-003f-424b-bb8e-2e2d51465a90	Horn of Deafening	Artifact	0		0	0	1	activated_ability	ability	printed			{2}, {T}: Prevent all combat damage that would be dealt by target creature this turn.	{M}, {M}: Prevent all combat damage that would be dealt by target creature this turn.												claude-fable-5-pass1-2026-08-27	
leg	4958baf3-2f5a-4087-bc14-ffee9887db1d	Hornet Cobra	Creature — Snake	0		0	0	1	keyword_ability	ability	printed			First strike	First strike												claude-fable-5-pass1-2026-08-27	
leg	b2e1a1c4-9147-4dfc-b202-c3d3f9c2d3dc	Horror of Horrors	Enchantment	0		0	0	1	activated_ability	ability	printed			Sacrifice a Swamp: Regenerate target black creature.	Sacrifice a Swamp: Regenerate target black creature.												claude-fable-5-pass1-2026-08-27	
leg	dd4f3a78-3167-42d0-8334-5ac36750a253	Hunding Gjornersen	Legendary Creature — Human Warrior	0		0	0	1	keyword_ability	ability	printed			Rampage 1	Rampage N												claude-fable-5-pass1-2026-08-27	
leg	bafad165-c2aa-45d1-8f99-05e752450dfd	Hyperion Blacksmith	Creature — Human Artificer	0		0	0	1	activated_ability	ability	printed			{T}: You may tap or untap target artifact an opponent controls.	{M}: You may tap or untap target artifact an opponent controls.												claude-fable-5-pass1-2026-08-27	
leg	6aba2a04-0117-429e-a5df-6ba4645129d8	Ichneumon Druid	Creature — Human Druid	0		0	0	1	triggered_ability	ability	printed			Whenever an opponent casts an instant spell other than the first instant spell that player casts each turn, this creature deals 4 damage to that player.	Whenever an opponent casts an instant spell other than the first instant spell that player casts each turn, ~ deals N damage to that player.												claude-fable-5-pass1-2026-08-27	
leg	9f40ad89-3767-4837-a078-f2dcfaf368df	Immolation	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	9f40ad89-3767-4837-a078-f2dcfaf368df	Immolation	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed			Enchanted creature gets +2/-2.	Enchanted creature gets +N/-N.												claude-fable-5-pass1-2026-08-27	
leg	632de66b-2314-4299-847c-16a84bf9121f	Imprison	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	632de66b-2314-4299-847c-16a84bf9121f	Imprison	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			Whenever a player activates an ability of enchanted creature with {T} in its activation cost that isn't a mana ability, you may pay {1}. If you do, counter that ability. If you don't, destroy this Aura.	Whenever a player activates an ability of enchanted creature with {M} in its activation cost that isn't a mana ability, you may pay {M}. If you do, counter that ability. If you don't, destroy ~.												claude-fable-5-pass1-2026-08-27	
leg	632de66b-2314-4299-847c-16a84bf9121f	Imprison	Enchantment — Aura	2		0	0	3	triggered_ability	ability	printed			Whenever enchanted creature attacks or blocks, you may pay {1}. If you do, tap the creature, remove it from combat, and creatures it was blocking that had become blocked by only that creature this combat become unblocked. If you don't, destroy this Aura.	Whenever enchanted creature attacks or blocks, you may pay {M}. If you do, tap the creature, remove it from combat, and creatures it was blocking that had become blocked by only that creature this combat become unblocked. If you don't, destroy ~.												claude-fable-5-pass1-2026-08-27	
leg	6a0da9f3-cb06-42b1-ae73-b142c0eedaff	In the Eye of Chaos	World Enchantment	0		0	0	1	triggered_ability	ability	printed			Whenever a player casts an instant spell, counter it unless that player pays {X}, where X is its mana value.	Whenever a player casts an instant spell, counter it unless that player pays {M}, where X is its mana value.												claude-fable-5-pass1-2026-08-27	
leg	e10e8d56-bba6-412d-970e-c24969f32b5b	Indestructible Aura	Instant	0		0	0	1	spell_or_static_text	ability	printed			Prevent all damage that would be dealt to target creature this turn.	Prevent all damage that would be dealt to target creature this turn.												claude-fable-5-pass1-2026-08-27	
leg	2cf5ce1f-d5f6-44cd-96e5-87d990d7e770	Infernal Medusa	Creature — Gorgon	0		0	0	1	triggered_ability	ability	printed			Whenever this creature blocks a creature, destroy that creature at end of combat.	Whenever ~ blocks a creature, destroy that creature at end of combat.												claude-fable-5-pass1-2026-08-27	
leg	2cf5ce1f-d5f6-44cd-96e5-87d990d7e770	Infernal Medusa	Creature — Gorgon	1		0	0	2	triggered_ability	ability	printed			Whenever this creature becomes blocked by a non-Wall creature, destroy that creature at end of combat.	Whenever ~ becomes blocked by a non-Wall creature, destroy that creature at end of combat.												claude-fable-5-pass1-2026-08-27	
leg	b4faba1a-23db-4678-9ce6-a7816105f22a	Infinite Authority	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	b4faba1a-23db-4678-9ce6-a7816105f22a	Infinite Authority	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			Whenever enchanted creature blocks or becomes blocked by a creature with toughness 3 or less, destroy the other creature at end of combat.	Whenever enchanted creature blocks or becomes blocked by a creature with toughness N or less, destroy the other creature at end of combat.												claude-fable-5-pass1-2026-08-27	
leg	b4faba1a-23db-4678-9ce6-a7816105f22a	Infinite Authority	Enchantment — Aura	2	1	1	0	2	triggered_ability	delayed_trigger	printed			At the beginning of the next end step, if that creature was destroyed this way, put a +1/+1 counter on the first creature.	At the beginning of the next end step, if that creature was destroyed this way, put a +N/+N counter on the first creature.												claude-fable-5-pass1-2026-08-27	
leg	854ad486-0c59-4c57-9a76-ab1dff0ff37c	Invoke Prejudice	Enchantment	0		0	0	1	triggered_ability	ability	printed			Whenever an opponent casts a creature spell that doesn't share a color with a creature you control, counter that spell unless that player pays {X}, where X is its mana value.	Whenever an opponent casts a creature spell that doesn't share a color with a creature you control, counter that spell unless that player pays {M}, where X is its mana value.												claude-fable-5-pass1-2026-08-27	
leg	78171447-1bc8-4588-b427-5b82701324c5	Ivory Guardians	Creature — Giant Cleric	0		0	0	1	keyword_ability	ability	printed			Protection from red	Protection from red												claude-fable-5-pass1-2026-08-27	
leg	78171447-1bc8-4588-b427-5b82701324c5	Ivory Guardians	Creature — Giant Cleric	1		0	0	2	spell_or_static_text	ability	printed			Creatures named Ivory Guardians get +1/+1 as long as an opponent controls a nontoken red permanent.	Creatures named Ivory Guardians get +N/+N as long as an opponent controls a nontoken red permanent.												claude-fable-5-pass1-2026-08-27	
leg	c030ca14-33cb-40b3-a1f5-b6d0cb0efd49	Jacques le Vert	Legendary Creature — Human Warrior	0		0	0	1	spell_or_static_text	ability	printed			Green creatures you control get +0/+2.	Green creatures you control get +N/+N.												claude-fable-5-pass1-2026-08-27	
leg	ad33ada7-4f89-4cab-88db-1f4d024baa36	Johan	Legendary Creature — Human Wizard	0		0	0	1	triggered_ability	ability	printed			At the beginning of combat on your turn, you may have Johan gain "Johan can't attack" until end of combat. If you do, attacking doesn't cause creatures you control to tap this combat if Johan is untapped.	At the beginning of combat on your turn, you may have ~ gain "~ can't attack" until end of combat. If you do, attacking doesn't cause creatures you control to tap this combat if ~ is untapped.												claude-fable-5-pass1-2026-08-27	
leg	274c5367-f02e-44a0-be8a-5ed03c831bda	Jovial Evil	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Jovial Evil deals X damage to target opponent, where X is twice the number of white creatures that player controls.	~ deals X damage to target opponent, where X is twice the number of white creatures that player controls.												claude-fable-5-pass1-2026-08-27	
leg	a52ccb40-e950-4cd0-93ab-50daa52b03f3	Juxtapose	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			You and target player exchange control of the creature you each control with the greatest mana value. Then exchange control of artifacts the same way. If two or more permanents a player controls are tied for greatest, their controller chooses one of them.	You and target player exchange control of the creature you each control with the greatest mana value. Then exchange control of artifacts the same way. If two or more permanents a player controls are tied for greatest, their controller chooses one of them.												claude-fable-5-pass1-2026-08-27	
leg	59119143-c0fa-49dd-adf0-e2fd3029c48b	Karakas	Legendary Land	0		0	0	1	activated_ability	ability	printed			{T}: Add {W}.	{M}: Add {M}.												claude-fable-5-pass1-2026-08-27	
leg	59119143-c0fa-49dd-adf0-e2fd3029c48b	Karakas	Legendary Land	1		0	0	2	activated_ability	ability	printed			{T}: Return target legendary creature to its owner's hand.	{M}: Return target legendary creature to its owner's hand.												claude-fable-5-pass1-2026-08-27	
leg	5da1f1af-d2e5-4e14-914b-d93f15626636	Killer Bees	Creature — Insect	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
