set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	prefix	text	normalized	boundary	missed	kind_expected	kind_ok	role_ok	source_ok	context	disposition	cr_ref	structure_tags	norm_issue	annotator	note
fem	9b81aa32-e0f7-493f-92b8-85c2c46aef91	Icatian Moneychanger	Creature — Human	1		0	0	2	triggered_ability	ability	printed			When this creature enters, it deals 3 damage to you.	When ~ enters, it deals N damage to you.	ok	0	triggered_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	9b81aa32-e0f7-493f-92b8-85c2c46aef91	Icatian Moneychanger	Creature — Human	2		0	0	3	triggered_ability	ability	printed			At the beginning of your upkeep, put a credit counter on this creature.	At the beginning of your upkeep, put a credit counter on ~.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	9b81aa32-e0f7-493f-92b8-85c2c46aef91	Icatian Moneychanger	Creature — Human	3		0	0	4	activated_ability	ability	printed			Sacrifice this creature: You gain 1 life for each credit counter on this creature. Activate only during your upkeep.	Sacrifice ~: You gain N life for each credit counter on ~. Activate only during your upkeep.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	a1160b8d-c4e4-4869-b7a5-c6a826eb1ba4	Icatian Phalanx	Creature — Human Soldier	0		0	0	1	keyword_ability	ability	printed			Banding	Banding	ok	0	keyword_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	3a9d29ce-e8e2-402f-b0c2-873f70418234	Icatian Priest	Creature — Human Cleric	0		0	0	1	activated_ability	ability	printed			{1}{W}{W}: Target creature gets +1/+1 until end of turn.	{M}{M}{M}: Target creature gets +N/+N until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	b1a9f49a-b0e2-481f-806d-0bc321517a4f	Icatian Scout	Creature — Human Soldier Scout	0		0	0	1	activated_ability	ability	printed			{1}, {T}: Target creature gains first strike until end of turn.	{M}, {M}: Target creature gains first strike until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	8ddbe82b-7fc9-4b2c-85de-dc747adbb3ca	Icatian Skirmishers	Creature — Human Soldier	0		0	0	1	keyword_ability	ability	printed			First strike	First strike	ok	0	keyword_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	8ddbe82b-7fc9-4b2c-85de-dc747adbb3ca	Icatian Skirmishers	Creature — Human Soldier	1		0	0	1	keyword_ability	ability	printed			banding	Banding	ok	0	keyword_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	8ddbe82b-7fc9-4b2c-85de-dc747adbb3ca	Icatian Skirmishers	Creature — Human Soldier	2		0	0	2	triggered_ability	ability	printed			Whenever this creature attacks, all creatures banded with it gain first strike until end of turn.	Whenever ~ attacks, all creatures banded with it gain first strike until end of turn.	ok	0	triggered_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	87a0e0b9-6c2d-47a4-a3ed-7e0ae62fbffc	Icatian Store	Land	0		0	0	1	replacement_effect	ability	printed			This land enters tapped.	~ enters tapped.	ok	0	replacement_effect	yes	yes	yes	none	accept				human-fem-pass	
fem	87a0e0b9-6c2d-47a4-a3ed-7e0ae62fbffc	Icatian Store	Land	1		0	0	2	spell_or_static_text	ability	printed			You may choose not to untap this land during your untap step.	You may choose not to untap ~ during your untap step.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	87a0e0b9-6c2d-47a4-a3ed-7e0ae62fbffc	Icatian Store	Land	2		0	0	3	triggered_ability	ability	printed			At the beginning of your upkeep, if this land is tapped, put a storage counter on it.	At the beginning of your upkeep, if ~ is tapped, put a storage counter on it.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	87a0e0b9-6c2d-47a4-a3ed-7e0ae62fbffc	Icatian Store	Land	3		0	0	4	activated_ability	ability	printed			{T}, Remove any number of storage counters from this land: Add {W} for each storage counter removed this way.	{M}, Remove any number of storage counters from ~: Add {M} for each storage counter removed this way.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	aa8b60b6-cf55-4aaa-9caa-2b17942d8269	Icatian Town	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Create four 1/1 white Citizen creature tokens.	Create four N/N white Citizen creature tokens.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	74558981-4226-4961-be33-0af867d0bdf2	Implements of Sacrifice	Artifact	0		0	0	1	activated_ability	ability	printed			{1}, {T}, Sacrifice this artifact: Add two mana of any one color.	{M}, {M}, Sacrifice ~: Add two mana of any one color.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	0bf359ef-669f-41dc-8ab5-ba8e58b2f398	Initiates of the Ebon Hand	Creature — Cleric	0		0	0	1	activated_ability	ability	printed			{1}: Add {B}.	{M}: Add {M}.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	0bf359ef-669f-41dc-8ab5-ba8e58b2f398	Initiates of the Ebon Hand	Creature — Cleric	1	0	1	0	1	triggered_ability	delayed_trigger	printed			If this ability has been activated four or more times this turn, sacrifice this creature at the beginning of the next end step.	If this ability has been activated four or more times this turn, sacrifice ~ at the beginning of the next end step.	ok	0	triggered_ability	yes	yes	yes	none	accept		N-linked-activation-count		human-fem-pass	
fem	b6b6e085-eef8-486d-9d66-1b7f1ee7d0dc	Merseine	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature	ok	0	keyword_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	b6b6e085-eef8-486d-9d66-1b7f1ee7d0dc	Merseine	Enchantment — Aura	1		0	0	2	replacement_effect	ability	printed			This Aura enters with three net counters on it.	~ enters with three net counters on it.	ok	0	replacement_effect	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b6b6e085-eef8-486d-9d66-1b7f1ee7d0dc	Merseine	Enchantment — Aura	2		0	0	3	spell_or_static_text	ability	printed			Enchanted creature doesn't untap during its controller's untap step if this Aura has a net counter on it.	Enchanted creature doesn't untap during its controller's untap step if ~ has a net counter on it.	ok	0	spell_or_static_text	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b6b6e085-eef8-486d-9d66-1b7f1ee7d0dc	Merseine	Enchantment — Aura	3		0	0	4	activated_ability	ability	printed			Pay enchanted creature's mana cost: Remove a net counter from this Aura. Only the controller of the enchanted creature may activate this ability.	Pay enchanted creature's mana cost: Remove a net counter from ~. Only the controller of the enchanted creature may activate this ability.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	43abe1f3-7b92-411a-bf93-e158f949685c	Mindstab Thrull	Creature — Thrull	0		0	0	1	triggered_ability	ability	printed			Whenever this creature attacks and isn't blocked, you may sacrifice it. If you do, defending player discards three cards.	Whenever ~ attacks and isn't blocked, you may sacrifice it. If you do, defending player discards three cards.	ok	0	triggered_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	e6ab8a04-e225-4ff0-bb8b-c80d0e6ce50c	Necrite	Creature — Thrull	0		0	0	1	triggered_ability	ability	printed			Whenever this creature attacks and isn't blocked, you may sacrifice it. If you do, destroy target creature defending player controls. It can't be regenerated.	Whenever ~ attacks and isn't blocked, you may sacrifice it. If you do, destroy target creature defending player controls. It can't be regenerated.	ok	0	triggered_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	3165fe8f-52d7-40f7-bb14-8f4300a564e6	Night Soil	Enchantment	0		0	0	1	activated_ability	ability	printed			{1}, Exile two creature cards from a single graveyard: Create a 1/1 green Saproling creature token.	{M}, Exile two creature cards from a single graveyard: Create a N/N green Saproling creature token.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	76c06de7-39ff-4b80-8e54-20910372cffd	Orcish Captain	Creature — Orc Warrior	0		0	0	1	activated_ability	ability	printed			{1}: Flip a coin. If you win the flip, target Orc creature gets +2/+0 until end of turn. If you lose the flip, it gets -0/-2 until end of turn.	{M}: Flip a coin. If you win the flip, target Orc creature gets +N/+N until end of turn. If you lose the flip, it gets -N/-N until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	0d058991-3751-4afe-80c9-79f0c6e10282	Orcish Spy	Creature — Orc Rogue	0		0	0	1	activated_ability	ability	printed			{T}: Look at the top three cards of target player's library.	{M}: Look at the top three cards of target player's library.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	a3b66180-ee08-4bef-90aa-7859dc77cb10	Orcish Veteran	Creature — Orc	0		0	0	1	spell_or_static_text	ability	printed			This creature can't block white creatures with power 2 or greater.	~ can't block white creatures with power N or greater.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	a3b66180-ee08-4bef-90aa-7859dc77cb10	Orcish Veteran	Creature — Orc	1		0	0	2	activated_ability	ability	printed			{R}: This creature gains first strike until end of turn.	{M}: ~ gains first strike until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	d8f5279f-c58e-4560-9c68-77d226a3c86c	Order of Leitbur	Creature — Human Cleric Knight	0		0	0	1	keyword_ability	ability	printed			Protection from black	Protection from black	ok	0	keyword_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	d8f5279f-c58e-4560-9c68-77d226a3c86c	Order of Leitbur	Creature — Human Cleric Knight	1		0	0	2	activated_ability	ability	printed			{W}: This creature gains first strike until end of turn.	{M}: ~ gains first strike until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	d8f5279f-c58e-4560-9c68-77d226a3c86c	Order of Leitbur	Creature — Human Cleric Knight	2		0	0	3	activated_ability	ability	printed			{W}{W}: This creature gets +1/+0 until end of turn.	{M}{M}: ~ gets +N/+N until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	2f65f16f-c6c2-48f0-b556-63cf7d162000	Order of the Ebon Hand	Creature — Cleric Knight	0		0	0	1	keyword_ability	ability	printed			Protection from white	Protection from white	ok	0	keyword_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	2f65f16f-c6c2-48f0-b556-63cf7d162000	Order of the Ebon Hand	Creature — Cleric Knight	1		0	0	2	activated_ability	ability	printed			{B}: This creature gains first strike until end of turn.	{M}: ~ gains first strike until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	2f65f16f-c6c2-48f0-b556-63cf7d162000	Order of the Ebon Hand	Creature — Cleric Knight	2		0	0	3	activated_ability	ability	printed			{B}{B}: This creature gets +1/+0 until end of turn.	{M}{M}: ~ gets +N/+N until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	1d9b8859-14e3-4bbe-ad92-916b25a37b31	Raiding Party	Enchantment	0		0	0	1	spell_or_static_text	ability	printed			This enchantment can't be the target of white spells or abilities from white sources.	~ can't be the target of white spells or abilities from white sources.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	1d9b8859-14e3-4bbe-ad92-916b25a37b31	Raiding Party	Enchantment	1		0	0	2	activated_ability	ability	printed			Sacrifice an Orc: Each player may tap any number of untapped white creatures they control. For each creature tapped this way, that player chooses up to two Plains. Then destroy all Plains that weren't chosen this way by any player.	Sacrifice an Orc: Each player may tap any number of untapped white creatures they control. For each creature tapped this way, that player chooses up to two Plains. Then destroy all Plains that weren't chosen this way by any player.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	76695b15-d0ba-41eb-85f1-52ba5d14b8ba	Rainbow Vale	Land	0		0	0	1	activated_ability	ability	printed			{T}: Add one mana of any color.	{M}: Add one mana of any color.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	76695b15-d0ba-41eb-85f1-52ba5d14b8ba	Rainbow Vale	Land	1	0	1	0	1	triggered_ability	delayed_trigger	printed			An opponent gains control of this land at the beginning of the next end step.	An opponent gains control of ~ at the beginning of the next end step.	ok	0	triggered_ability	yes	yes	yes	none	accept		P-effect-created-delayed-trigger		human-fem-pass	
fem	45964368-ea9e-415f-9faf-870c7bf550d4	Ring of Renewal	Artifact	0		0	0	1	activated_ability	ability	printed			{5}, {T}: Discard a card at random, then draw two cards.	{M}, {M}: Discard a card at random, then draw two cards.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	2f503ee5-9180-438e-8af5-2af7f8f08a3a	River Merfolk	Creature — Merfolk	0		0	0	1	activated_ability	ability	printed			{U}: This creature gains mountainwalk until end of turn.	{M}: ~ gains mountainwalk until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	ad7b610c-e276-4c71-9b53-1ccb6d2dafd2	Ruins of Trokair	Land	0		0	0	1	replacement_effect	ability	printed			This land enters tapped.	~ enters tapped.	ok	0	replacement_effect	yes	yes	yes	none	accept				human-fem-pass	
fem	ad7b610c-e276-4c71-9b53-1ccb6d2dafd2	Ruins of Trokair	Land	1		0	0	2	activated_ability	ability	printed			{T}: Add {W}.	{M}: Add {M}.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	ad7b610c-e276-4c71-9b53-1ccb6d2dafd2	Ruins of Trokair	Land	2		0	0	3	activated_ability	ability	printed			{T}, Sacrifice this land: Add {W}{W}.	{M}, Sacrifice ~: Add {M}{M}.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	48a830f1-8965-4f97-b3d8-ca98eab1ba33	Sand Silos	Land	0		0	0	1	replacement_effect	ability	printed			This land enters tapped.	~ enters tapped.	ok	0	replacement_effect	yes	yes	yes	none	accept				human-fem-pass	
fem	48a830f1-8965-4f97-b3d8-ca98eab1ba33	Sand Silos	Land	1		0	0	2	spell_or_static_text	ability	printed			You may choose not to untap this land during your untap step.	You may choose not to untap ~ during your untap step.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	48a830f1-8965-4f97-b3d8-ca98eab1ba33	Sand Silos	Land	2		0	0	3	triggered_ability	ability	printed			At the beginning of your upkeep, if this land is tapped, put a storage counter on it.	At the beginning of your upkeep, if ~ is tapped, put a storage counter on it.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	48a830f1-8965-4f97-b3d8-ca98eab1ba33	Sand Silos	Land	3		0	0	4	activated_ability	ability	printed			{T}, Remove any number of storage counters from this land: Add {U} for each storage counter removed this way.	{M}, Remove any number of storage counters from ~: Add {M} for each storage counter removed this way.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	13745b92-1e30-4075-9733-5d00da11408c	Seasinger	Creature — Merfolk	0		0	0	1	triggered_ability	ability	printed			When you control no Islands, sacrifice this creature.	When you control no Islands, sacrifice ~.	ok	0	triggered_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	13745b92-1e30-4075-9733-5d00da11408c	Seasinger	Creature — Merfolk	1		0	0	2	spell_or_static_text	ability	printed			You may choose not to untap this creature during your untap step.	You may choose not to untap ~ during your untap step.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	13745b92-1e30-4075-9733-5d00da11408c	Seasinger	Creature — Merfolk	2		0	0	3	activated_ability	ability	printed			{T}: Gain control of target creature whose controller controls an Island for as long as you control this creature and this creature remains tapped.	{M}: Gain control of target creature whose controller controls an Island for as long as you control ~ and ~ remains tapped.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	366ea3b4-5e7e-4693-9f4b-1e549972609e	Soul Exchange	Sorcery	0		0	0	1	additional_cost	ability	printed			As an additional cost to cast this spell, exile a creature you control.	As an additional cost to cast ~, exile a creature you control.	ok	0	additional_cost	yes	yes	yes	none	accept				human-fem-pass	
fem	366ea3b4-5e7e-4693-9f4b-1e549972609e	Soul Exchange	Sorcery	1		0	0	2	spell_or_static_text	ability	printed			Return target creature card from your graveyard to the battlefield. Put a +2/+2 counter on that creature if the exiled creature was a Thrull.	Return target creature card from your graveyard to the battlefield. Put a +N/+N counter on that creature if the exiled creature was a Thrull.	ok	0	spell_or_static_text	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	db53fad4-03b8-47bb-9459-b1eb6cca961c	Spirit Shield	Artifact	0		0	0	1	spell_or_static_text	ability	printed			You may choose not to untap this artifact during your untap step.	You may choose not to untap ~ during your untap step.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	db53fad4-03b8-47bb-9459-b1eb6cca961c	Spirit Shield	Artifact	1		0	0	2	activated_ability	ability	printed			{2}, {T}: Target creature gets +0/+2 for as long as this artifact remains tapped.	{M}, {M}: Target creature gets +N/+N for as long as ~ remains tapped.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	36d55084-4696-4d16-ab3a-b00f1456603f	Spore Cloud	Instant	0		0	0	1	spell_or_static_text	ability	printed			Tap all blocking creatures. Prevent all combat damage that would be dealt this turn. Each attacking creature and each blocking creature doesn't untap during its controller's next untap step.	Tap all blocking creatures. Prevent all combat damage that would be dealt this turn. Each attacking creature and each blocking creature doesn't untap during its controller's next untap step.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	5578cf33-62f5-456c-a58c-f744a25df79b	Svyelunite Temple	Land	0		0	0	1	replacement_effect	ability	printed			This land enters tapped.	~ enters tapped.	ok	0	replacement_effect	yes	yes	yes	none	accept				human-fem-pass	
fem	5578cf33-62f5-456c-a58c-f744a25df79b	Svyelunite Temple	Land	1		0	0	2	activated_ability	ability	printed			{T}: Add {U}.	{M}: Add {M}.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	5578cf33-62f5-456c-a58c-f744a25df79b	Svyelunite Temple	Land	2		0	0	3	activated_ability	ability	printed			{T}, Sacrifice this land: Add {U}{U}.	{M}, Sacrifice ~: Add {M}{M}.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	46abaabe-7015-4d82-a5aa-2706b1f51bed	Thallid	Creature — Fungus	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, put a spore counter on this creature.	At the beginning of your upkeep, put a spore counter on ~.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	46abaabe-7015-4d82-a5aa-2706b1f51bed	Thallid	Creature — Fungus	1		0	0	2	activated_ability	ability	printed			Remove three spore counters from this creature: Create a 1/1 green Saproling creature token.	Remove three spore counters from ~: Create a N/N green Saproling creature token.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b7326fd9-7648-4db3-b506-61a7de8a4094	Thallid Devourer	Creature — Fungus	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, put a spore counter on this creature.	At the beginning of your upkeep, put a spore counter on ~.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b7326fd9-7648-4db3-b506-61a7de8a4094	Thallid Devourer	Creature — Fungus	1		0	0	2	activated_ability	ability	printed			Remove three spore counters from this creature: Create a 1/1 green Saproling creature token.	Remove three spore counters from ~: Create a N/N green Saproling creature token.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b7326fd9-7648-4db3-b506-61a7de8a4094	Thallid Devourer	Creature — Fungus	2		0	0	3	activated_ability	ability	printed			Sacrifice a Saproling: This creature gets +1/+2 until end of turn.	Sacrifice a Saproling: ~ gets +N/+N until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	adbc8970-1bbc-4f30-9a2e-eebaf074eae6	Thelonite Druid	Creature — Human Cleric Druid	0		0	0	1	activated_ability	ability	printed			{1}{G}, {T}, Sacrifice a creature: Forests you control become 2/3 creatures until end of turn. They're still lands.	{M}{M}, {M}, Sacrifice a creature: Forests you control become N/N creatures until end of turn. They're still lands.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	26b0b742-48f7-4ab5-93de-6bd39a7f61ea	Thelonite Monk	Creature — Insect Monk Cleric	0		0	0	1	activated_ability	ability	printed			{T}, Sacrifice a green creature: Target land becomes a Forest.	{M}, Sacrifice a green creature: Target land becomes a Forest.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	1239d3bf-06e8-4732-b1e2-f6eb145e5894	Thorn Thallid	Creature — Fungus	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, put a spore counter on this creature.	At the beginning of your upkeep, put a spore counter on ~.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	1239d3bf-06e8-4732-b1e2-f6eb145e5894	Thorn Thallid	Creature — Fungus	1		0	0	2	activated_ability	ability	printed			Remove three spore counters from this creature: It deals 1 damage to any target.	Remove three spore counters from ~: It deals N damage to any target.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	728f0a3f-722d-4936-ade8-31883499f56d	Thrull Champion	Creature — Thrull	0		0	0	1	spell_or_static_text	ability	printed			Thrull creatures get +1/+1.	Thrull creatures get +N/+N.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	728f0a3f-722d-4936-ade8-31883499f56d	Thrull Champion	Creature — Thrull	1		0	0	2	activated_ability	ability	printed			{T}: Gain control of target Thrull for as long as you control this creature.	{M}: Gain control of target Thrull for as long as you control ~.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	81a47019-1343-4a63-893a-0d8ba5e848d5	Thrull Retainer	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature	ok	0	keyword_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	81a47019-1343-4a63-893a-0d8ba5e848d5	Thrull Retainer	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed			Enchanted creature gets +1/+1.	Enchanted creature gets +N/+N.	ok	0	spell_or_static_text	yes	yes	yes	none	accept				human-fem-pass	
fem	81a47019-1343-4a63-893a-0d8ba5e848d5	Thrull Retainer	Enchantment — Aura	2		0	0	3	activated_ability	ability	printed			Sacrifice this Aura: Regenerate enchanted creature.	Sacrifice ~: Regenerate enchanted creature.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	3cae0e4b-1827-4ed2-832f-98f8e79941a5	Thrull Wizard	Creature — Thrull Wizard	0		0	0	1	activated_ability	ability	printed			{1}{B}: Counter target black spell unless that spell's controller pays {B} or {3}.	{M}{M}: Counter target black spell unless that spell's controller pays {M} or {M}.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	bf39d0f7-f689-45fd-b37b-12d1618fd6e7	Tidal Flats	Enchantment	0		0	0	1	activated_ability	ability	printed			{U}{U}: For each attacking creature without flying, its controller may pay {1}. If that player doesn't, creatures you control blocking that creature gain first strike until end of turn.	{M}{M}: For each attacking creature without flying, its controller may pay {M}. If that player doesn't, creatures you control blocking that creature gain first strike until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	b1393388-b8b3-4c54-a086-f5e6d9908972	Tidal Influence	Enchantment	0		0	0	1	cast_restriction	ability	printed			Cast this spell only if no permanents named Tidal Influence are on the battlefield.	Cast ~ only if no permanents named Tidal Influence are on the battlefield.	ok	0	cast_restriction	yes	yes	yes	none	accept				human-fem-pass	
fem	b1393388-b8b3-4c54-a086-f5e6d9908972	Tidal Influence	Enchantment	1		0	0	2	replacement_effect	ability	printed			This enchantment enters with a tide counter on it.	~ enters with a tide counter on it.	ok	0	replacement_effect	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b1393388-b8b3-4c54-a086-f5e6d9908972	Tidal Influence	Enchantment	2		0	0	3	triggered_ability	ability	printed			At the beginning of your upkeep, put a tide counter on this enchantment.	At the beginning of your upkeep, put a tide counter on ~.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b1393388-b8b3-4c54-a086-f5e6d9908972	Tidal Influence	Enchantment	3		0	0	4	spell_or_static_text	ability	printed			As long as there is exactly one tide counter on this enchantment, all blue creatures get -2/-0.	As long as there is exactly one tide counter on ~, all blue creatures get -N/-N.	ok	0	spell_or_static_text	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b1393388-b8b3-4c54-a086-f5e6d9908972	Tidal Influence	Enchantment	4		0	0	5	spell_or_static_text	ability	printed			As long as there are exactly three tide counters on this enchantment, all blue creatures get +2/+0.	As long as there are exactly three tide counters on ~, all blue creatures get +N/+N.	ok	0	spell_or_static_text	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	b1393388-b8b3-4c54-a086-f5e6d9908972	Tidal Influence	Enchantment	5		0	0	6	triggered_ability	ability	printed			Whenever there are four or more tide counters on this enchantment, remove all tide counters from it.	Whenever there are four or more tide counters on ~, remove all tide counters from it.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	bdf4e225-23b5-47d9-9936-ddcec8aa1ca4	Tourach's Chant	Enchantment	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, sacrifice this enchantment unless you pay {B}.	At the beginning of your upkeep, sacrifice ~ unless you pay {M}.	ok	0	triggered_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	bdf4e225-23b5-47d9-9936-ddcec8aa1ca4	Tourach's Chant	Enchantment	1		0	0	2	triggered_ability	ability	printed			Whenever a player puts a Forest onto the battlefield, this enchantment deals 3 damage to that player unless they put a -1/-1 counter on a creature they control.	Whenever a player puts a Forest onto the battlefield, ~ deals N damage to that player unless they put a -N/-N counter on a creature they control.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	03e27ebd-6141-4002-b41f-0bf9d6ec2908	Tourach's Gate	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant land you control	Enchant land you control	ok	0	keyword_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	03e27ebd-6141-4002-b41f-0bf9d6ec2908	Tourach's Gate	Enchantment — Aura	1		0	0	2	activated_ability	ability	printed			Sacrifice a Thrull: Put three time counters on this Aura.	Sacrifice a Thrull: Put three time counters on ~.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	03e27ebd-6141-4002-b41f-0bf9d6ec2908	Tourach's Gate	Enchantment — Aura	2		0	0	3	triggered_ability	ability	printed			At the beginning of your upkeep, remove a time counter from this Aura. If there are no time counters on this Aura, sacrifice it.	At the beginning of your upkeep, remove a time counter from ~. If there are no time counters on ~, sacrifice it.	ok	0	triggered_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
fem	03e27ebd-6141-4002-b41f-0bf9d6ec2908	Tourach's Gate	Enchantment — Aura	3		0	0	4	activated_ability	ability	printed			Tap enchanted land: Attacking creatures you control get +2/-1 until end of turn. Activate only if enchanted land is untapped.	Tap enchanted land: Attacking creatures you control get +N/-N until end of turn. Activate only if enchanted land is untapped.	ok	0	activated_ability	yes	yes	yes	none	accept				human-fem-pass	
fem	8dee4577-0315-4c9f-ab1c-0c68e2ab6a76	Vodalian Mage	Creature — Merfolk Wizard	0		0	0	1	activated_ability	ability	printed			{U}, {T}: Counter target spell unless its controller pays {1}.	{M}, {M}: Counter target spell unless its controller pays {M}.	ok	0	activated_ability	yes	yes	yes	none	accept		H12-counter-vocabulary		human-fem-pass	
