set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	prefix	text	normalized	boundary	missed	kind_expected	kind_ok	role_ok	source_ok	context	disposition	cr_ref	structure_tags	norm_issue	annotator	note
drk	9178253e-0d89-450d-a93b-ed4765e945db	Inquisition	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Target player reveals their hand. Inquisition deals damage to that player equal to the number of white cards in their hand.	Target player reveals their hand. ~ deals damage to that player equal to the number of white cards in their hand.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	113.3a	multi_sentence;self_reference_name	fragmentation:color_word	claude-fable-5-pass1-2026-08-27	
drk	6d8e1a97-67bf-4260-888c-c10c498b98d8	Knights of Thorn	Creature — Human Knight	0		0	0	1	keyword_ability	ability	printed			Protection from red	Protection from red	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.16a	keyword	fragmentation:color_word	claude-fable-5-pass1-2026-08-27	
drk	6d8e1a97-67bf-4260-888c-c10c498b98d8	Knights of Thorn	Creature — Human Knight	1		0	0	1	keyword_ability	ability	printed			banding	Banding	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.22a	keyword;keyword_list_split		claude-fable-5-pass1-2026-08-27	
drk	228f0afa-146b-4564-a380-71595cdf1ef4	Land Leeches	Creature — Leech	0		0	0	1	keyword_ability	ability	printed			First strike	First strike	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.7a	keyword		claude-fable-5-pass1-2026-08-27	
drk	d8c49932-9b4f-4cb0-a7e9-4b7eb12203ee	Leviathan	Creature — Leviathan	0		0	0	1	keyword_ability	ability	printed			Trample	Trample	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.19a	keyword		claude-fable-5-pass1-2026-08-27	
drk	d8c49932-9b4f-4cb0-a7e9-4b7eb12203ee	Leviathan	Creature — Leviathan	1		0	0	2	replacement_effect	ability	printed			This creature enters tapped and doesn't untap during your untap step.	~ enters tapped and doesn't untap during your untap step.	under	1	replacement_effect	yes	yes	yes	none	defect	614.1c;604.1;113.3d	enters_replacement		claude-fable-5-pass1-2026-08-27	REF: one printed sentence holds two abilities - a replacement (`enters tapped`, 614.1c) and a distinct continuous static (`doesn't untap during your untap step`, 604.1); the frozen segmenter keeps the sentence whole (no intra-sentence split), so it under-segments; KIND: replacement_effect is right for the starting reference unit
drk	d8c49932-9b4f-4cb0-a7e9-4b7eb12203ee	Leviathan	Creature — Leviathan	2		0	0	3	triggered_ability	ability	printed			At the beginning of your upkeep, you may sacrifice two Islands. If you do, untap this creature.	At the beginning of your upkeep, you may sacrifice two Islands. If you do, untap ~.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c	multi_sentence	fragmentation:land_type	claude-fable-5-pass1-2026-08-27	
drk	d8c49932-9b4f-4cb0-a7e9-4b7eb12203ee	Leviathan	Creature — Leviathan	3		0	0	4	spell_or_static_text	ability	printed			This creature can't attack unless you sacrifice two Islands.	~ can't attack unless you sacrifice two Islands.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1		fragmentation:land_type	claude-fable-5-pass1-2026-08-27	
drk	7a32b0d1-d9dc-4d24-ae60-3f3a0e18ec03	Living Armor	Artifact	0		0	0	1	activated_ability	ability	printed			{T}, Sacrifice this artifact: Put X +0/+1 counters on target creature, where X is that creature's mana value.	{M}, Sacrifice ~: Put X +N/+N counters on target creature, where X is that creature's mana value.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	4aedbbaf-b6ae-4bf0-84eb-31b0b28cfdfa	Lurker	Creature — Beast	0		0	0	1	spell_or_static_text	ability	printed			This creature can't be the target of spells unless it attacked or blocked this turn.	~ can't be the target of spells unless it attacked or blocked this turn.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1			claude-fable-5-pass1-2026-08-27	
drk	a2f5a5fd-14dc-48e8-bdb0-984a83288023	Mana Clash	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			You and target opponent each flip a coin. Mana Clash deals 1 damage to each player whose coin comes up tails. Repeat this process until both players' coins come up heads on the same flip.	You and target opponent each flip a coin. ~ deals N damage to each player whose coin comes up tails. Repeat this process until both players' coins come up heads on the same flip.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	113.3a	multi_sentence;self_reference_name		claude-fable-5-pass1-2026-08-27	
drk	98b88734-09e2-4209-a787-9b5b345391f9	Mana Vortex	Enchantment	0		0	0	1	triggered_ability	ability	printed			When you cast this spell, counter it unless you sacrifice a land.	When you cast ~, counter it unless you sacrifice a land.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	ROLE: cast trigger of the spell (`When you cast this spell`); independent, top-level (topology: cast/resolve trigger = ability); RULING:2009-10-01
drk	98b88734-09e2-4209-a787-9b5b345391f9	Mana Vortex	Enchantment	1		0	0	2	triggered_ability	ability	printed			At the beginning of each player's upkeep, that player sacrifices a land of their choice.	At the beginning of each player's upkeep, that player sacrifices a land of their choice.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	98b88734-09e2-4209-a787-9b5b345391f9	Mana Vortex	Enchantment	2		0	0	3	triggered_ability	ability	printed			When there are no lands on the battlefield, sacrifice this enchantment.	When there are no lands on the battlefield, sacrifice ~.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c;603.8	state_trigger		claude-fable-5-pass1-2026-08-27	KIND: state trigger (603.8); RULING:2009-10-01 'this is a state trigger'
drk	08ae9f91-48c8-4721-a82d-063defc1b727	Marsh Gas	Instant	0		0	0	1	spell_or_static_text	ability	printed			All creatures get -2/-0 until end of turn.	All creatures get -N/-N until end of turn.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	113.3a			claude-fable-5-pass1-2026-08-27	
drk	a2c5a504-5c8f-4c1b-a8b1-4e045aee4673	Marsh Goblins	Creature — Goblin	0		0	0	1	keyword_ability	ability	printed			Swampwalk	Swampwalk	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.14a	keyword	fragmentation:object_type	claude-fable-5-pass1-2026-08-27	
drk	5249df56-7571-46c0-882e-cf88e452fb4d	Marsh Viper	Creature — Snake	0		0	0	1	triggered_ability	ability	printed			Whenever this creature deals damage to a player, that player gets two poison counters.	Whenever ~ deals damage to a player, that player gets two poison counters.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	b636f17d-b54a-4a72-9a5e-ce13e7b4f00a	Martyr's Cry	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Exile all white creatures. For each creature exiled this way, its controller draws a card.	Exile all white creatures. For each creature exiled this way, its controller draws a card.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	113.3a	multi_sentence	fragmentation:color_word	claude-fable-5-pass1-2026-08-27	
drk	38a12bd7-4394-44a8-91a0-6a4ff7fa4f71	Maze of Ith	Land	0		0	0	1	activated_ability	ability	printed			{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.	{M}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b	multi_sentence	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	7edd536c-c043-4189-aa57-83d22eed3103	Merfolk Assassin	Creature — Merfolk Assassin	0		0	0	1	activated_ability	ability	printed			{T}: Destroy target creature with islandwalk.	{M}: Destroy target creature with islandwalk.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	86ddbc56-3318-49cf-be95-78772ef87637	Miracle Worker	Creature — Human Cleric	0		0	0	1	activated_ability	ability	printed			{T}: Destroy target Aura attached to a creature you control.	{M}: Destroy target Aura attached to a creature you control.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	8af9d623-efa3-4cbc-a903-aaec32d78b0a	Morale	Instant	0		0	0	1	spell_or_static_text	ability	printed			Attacking creatures get +1/+1 until end of turn.	Attacking creatures get +N/+N until end of turn.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	113.3a			claude-fable-5-pass1-2026-08-27	
drk	00358a89-2058-448b-a2fd-389f639ba2da	Murk Dwellers	Creature — Zombie	0		0	0	1	triggered_ability	ability	printed			Whenever this creature attacks and isn't blocked, it gets +2/+0 until end of combat.	Whenever ~ attacks and isn't blocked, it gets +N/+N until end of combat.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	35a717ea-bd32-4714-b402-de7f15398e52	Nameless Race	Creature	0		0	0	1	keyword_ability	ability	printed			Trample	Trample	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.19a	keyword		claude-fable-5-pass1-2026-08-27	
drk	35a717ea-bd32-4714-b402-de7f15398e52	Nameless Race	Creature	1		0	0	2	replacement_effect	ability	printed			As this creature enters, pay any amount of life. The amount you pay can't be more than the total number of white nontoken permanents your opponents control plus the total number of white cards in their graveyards.	As ~ enters, pay any amount of life. The amount you pay can't be more than the total number of white nontoken permanents your opponents control plus the total number of white cards in their graveyards.	ok	0	replacement_effect	yes	yes	yes	none	accept	614.1c;604.1	enters_replacement;multi_sentence	fragmentation:color_word	claude-fable-5-pass1-2026-08-27	
drk	35a717ea-bd32-4714-b402-de7f15398e52	Nameless Race	Creature	2		0	0	3	characteristic_defining_ability	ability	printed			Nameless Race's power and toughness are each equal to the life paid as it entered.	~'s power and toughness are each equal to the life paid as it entered.	ok	0	characteristic_defining_ability	yes	yes	yes	type_line	accept	604.3;604.3a	cda;self_reference_name		claude-fable-5-pass1-2026-08-27	
drk	c84adca4-19dd-432d-a363-e98d3b699af8	Necropolis	Artifact Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.3a	keyword		claude-fable-5-pass1-2026-08-27	
drk	c84adca4-19dd-432d-a363-e98d3b699af8	Necropolis	Artifact Creature — Wall	1		0	0	2	activated_ability	ability	printed			Exile a creature card from your graveyard: Put X +0/+1 counters on this creature, where X is the exiled card's mana value.	Exile a creature card from your graveyard: Put X +N/+N counters on ~, where X is the exiled card's mana value.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b			claude-fable-5-pass1-2026-08-27	
drk	9d2dd032-bcef-4d04-8836-1eaff1c56b98	Niall Silvain	Creature — Ouphe	0		0	0	1	activated_ability	ability	printed			{G}{G}{G}{G}, {T}: Regenerate target creature.	{M}{M}{M}{M}, {M}: Regenerate target creature.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	1f696446-30ba-42ab-b4fc-ee9c956b0a62	Orc General	Creature — Orc Warrior	0		0	0	1	activated_ability	ability	printed			{T}, Sacrifice another Orc or Goblin: Other Orc creatures get +1/+1 until end of turn.	{M}, Sacrifice another Orc or Goblin: Other Orc creatures get +N/+N until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	66e7a760-2b2f-4af9-983c-300c657beaaf	People of the Woods	Creature — Human	0		0	0	1	characteristic_defining_ability	ability	printed			People of the Woods's toughness is equal to the number of Forests you control.	~'s toughness is equal to the number of Forests you control.	ok	0	characteristic_defining_ability	yes	yes	yes	type_line	accept	604.3;604.3a	cda;self_reference_name	fragmentation:land_type	claude-fable-5-pass1-2026-08-27	
drk	5556a897-8947-4b78-81ce-a829508a4f11	Pikemen	Creature — Human Soldier	0		0	0	1	keyword_ability	ability	printed			First strike	First strike	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.7a	keyword		claude-fable-5-pass1-2026-08-27	
drk	5556a897-8947-4b78-81ce-a829508a4f11	Pikemen	Creature — Human Soldier	1		0	0	1	keyword_ability	ability	printed			banding	Banding	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.22a	keyword;keyword_list_split		claude-fable-5-pass1-2026-08-27	
drk	d5ea9176-30c1-4152-9086-322f39245f46	Preacher	Creature — Human Cleric	0		0	0	1	spell_or_static_text	ability	printed			You may choose not to untap this creature during your untap step.	You may choose not to untap ~ during your untap step.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1			claude-fable-5-pass1-2026-08-27	
drk	d5ea9176-30c1-4152-9086-322f39245f46	Preacher	Creature — Human Cleric	1		0	0	2	activated_ability	ability	printed			{T}: For as long as this creature remains tapped, gain control of target creature of an opponent's choice they control.	{M}: For as long as ~ remains tapped, gain control of target creature of an opponent's choice they control.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	58e0cc31-7f7c-4cea-9453-d377a039da36	Psychic Allergy	Enchantment	0		0	0	1	replacement_effect	ability	printed			As this enchantment enters, choose a color.	As ~ enters, choose a color.	ok	0	replacement_effect	yes	yes	yes	none	accept	614.1c;604.1	enters_replacement		claude-fable-5-pass1-2026-08-27	
drk	58e0cc31-7f7c-4cea-9453-d377a039da36	Psychic Allergy	Enchantment	1		0	0	2	triggered_ability	ability	printed			At the beginning of each opponent's upkeep, this enchantment deals X damage to that player, where X is the number of nontoken permanents of the chosen color they control.	At the beginning of each opponent's upkeep, ~ deals X damage to that player, where X is the number of nontoken permanents of the chosen color they control.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	58e0cc31-7f7c-4cea-9453-d377a039da36	Psychic Allergy	Enchantment	2		0	0	3	triggered_ability	ability	printed			At the beginning of your upkeep, destroy this enchantment unless you sacrifice two Islands.	At the beginning of your upkeep, destroy ~ unless you sacrifice two Islands.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c		fragmentation:land_type	claude-fable-5-pass1-2026-08-27	
drk	8132c521-44e2-4fc0-b3de-e5b92d04463a	Rag Man	Creature — Human Minion	0		0	0	1	activated_ability	ability	printed			{B}{B}{B}, {T}: Target opponent reveals their hand and discards a creature card at random. Activate only during your turn.	{M}{M}{M}, {M}: Target opponent reveals their hand and discards a creature card at random. Activate only during your turn.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b;602.1b	activation_instruction;multi_sentence	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	2fb505c6-3d28-4b83-9820-4b9db64c8304	Reflecting Mirror	Artifact	0		0	0	1	activated_ability	ability	printed			{X}, {T}: Change the target of target spell with a single target if that target is you. The new target must be a player. X is twice the mana value of that spell.	{M}, {M}: Change the target of target spell with a single target if that target is you. The new target must be a player. X is twice the mana value of that spell.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b	multi_sentence	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	b4541f38-23c1-4f51-a35b-0b222cdaed2c	Riptide	Instant	0		0	0	1	spell_or_static_text	ability	printed			Tap all blue creatures.	Tap all blue creatures.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	113.3a		fragmentation:color_word	claude-fable-5-pass1-2026-08-27	
drk	964c2003-cef0-4ac7-9f66-4e20893c8e50	Runesword	Artifact	0		0	0	1	activated_ability	ability	printed			{3}, {T}: Target attacking creature gets +2/+0 until end of turn.	{M}, {M}: Target attacking creature gets +N/+N until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b	delayed_trigger_parent	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	964c2003-cef0-4ac7-9f66-4e20893c8e50	Runesword	Artifact	1	0	1	0	1	triggered_ability	delayed_trigger	printed			When that creature leaves the battlefield this turn, sacrifice this artifact. If the creature deals damage to a creature this turn, the creature dealt damage can't be regenerated this turn. If a creature dealt damage by the targeted creature would die this turn, exile that creature instead.	When that creature leaves the battlefield this turn, sacrifice ~. If the creature deals damage to a creature this turn, the creature dealt damage can't be regenerated this turn. If a creature dealt damage by the targeted creature would die this turn, exile that creature instead.	unsure	0	triggered_ability	yes	yes	yes	cr	adjudicate	602.1;603.7;603.7e	multi_sentence		claude-fable-5-pass1-2026-08-27	REF: the emitted child merges a created delayed trigger (`When that creature leaves the battlefield this turn, sacrifice ~`) with two rider effect sentences (`... can't be regenerated this turn`; `If a creature ... would die this turn, exile that creature instead`) that read as continuous/replacement effects created by the activated ability #0; correct decomposition and missed-count are not settled without a ruling; UNSURE: whether the riders belong to parent #0 or are separate created effects
drk	8f7f4061-8998-40e9-b980-c63f27e7a5cd	Safe Haven	Land	0		0	0	1	activated_ability	ability	printed			{2}, {T}: Exile target creature you control.	{M}, {M}: Exile target creature you control.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	8f7f4061-8998-40e9-b980-c63f27e7a5cd	Safe Haven	Land	1		0	0	2	triggered_ability	ability	printed			At the beginning of your upkeep, you may sacrifice this land. If you do, return each card exiled with this land to the battlefield under its owner's control.	At the beginning of your upkeep, you may sacrifice ~. If you do, return each card exiled with ~ to the battlefield under its owner's control.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c	multi_sentence		claude-fable-5-pass1-2026-08-27	
drk	330e109c-1885-4946-9edc-895408519b3d	Savaen Elves	Creature — Elf	0		0	0	1	activated_ability	ability	printed			{G}{G}, {T}: Destroy target Aura attached to a land.	{M}{M}, {M}: Destroy target Aura attached to a land.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	58616e15-531f-4680-8294-35ab7e962c96	Scarecrow	Artifact Creature — Scarecrow	0		0	0	1	activated_ability	ability	printed			{6}, {T}: Prevent all damage that would be dealt to you this turn by creatures with flying.	{M}, {M}: Prevent all damage that would be dealt to you this turn by creatures with flying.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	7fcc8aab-6f7b-4474-b4e4-58cf4a119b22	Scarwood Bandits	Creature — Human Rogue	0		0	0	1	keyword_ability	ability	printed			Forestwalk	Forestwalk	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.14a	keyword	fragmentation:object_type	claude-fable-5-pass1-2026-08-27	
drk	7fcc8aab-6f7b-4474-b4e4-58cf4a119b22	Scarwood Bandits	Creature — Human Rogue	1		0	0	2	activated_ability	ability	printed			{2}{G}, {T}: Unless an opponent pays {2}, gain control of target artifact for as long as this creature remains on the battlefield.	{M}{M}, {M}: Unless an opponent pays {M}, gain control of target artifact for as long as ~ remains on the battlefield.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	2b483041-4dea-468a-9857-50dae2e8a57d	Scarwood Hag	Creature — Hag	0		0	0	1	activated_ability	ability	printed			{G}{G}{G}{G}, {T}: Target creature gains forestwalk until end of turn.	{M}{M}{M}{M}, {M}: Target creature gains forestwalk until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	2b483041-4dea-468a-9857-50dae2e8a57d	Scarwood Hag	Creature — Hag	1		0	0	2	activated_ability	ability	printed			{T}: Target creature loses forestwalk until end of turn.	{M}: Target creature loses forestwalk until end of turn.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	74f361f8-a0d8-4824-9380-61469d6a19cf	Scavenger Folk	Creature — Human	0		0	0	1	activated_ability	ability	printed			{G}, {T}, Sacrifice this creature: Destroy target artifact.	{M}, {M}, Sacrifice ~: Destroy target artifact.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	307813c5-c3a8-46c5-8ed4-3b244dd169dc	Season of the Witch	Enchantment	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, sacrifice this enchantment unless you pay 2 life.	At the beginning of your upkeep, sacrifice ~ unless you pay N life.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	307813c5-c3a8-46c5-8ed4-3b244dd169dc	Season of the Witch	Enchantment	1		0	0	2	triggered_ability	ability	printed			At the beginning of the end step, destroy all untapped creatures that didn't attack this turn, except for creatures that couldn't attack.	At the beginning of the end step, destroy all untapped creatures that didn't attack this turn, except for creatures that couldn't attack.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	389a9d46-d3fb-47f0-91cd-f6d487636916	Sisters of the Flame	Creature — Human Shaman	0		0	0	1	activated_ability	ability	printed			{T}: Add {R}.	{M}: Add {M}.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b;605.1a	mana_ability	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	67601399-089b-44fe-82db-c319729c75bf	Skull of Orm	Artifact	0		0	0	1	activated_ability	ability	printed			{5}, {T}: Return target enchantment card from your graveyard to your hand.	{M}, {M}: Return target enchantment card from your graveyard to your hand.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	5419eae0-3c12-4748-9cf8-d927752e527e	Sorrow's Path	Land	0		0	0	1	activated_ability	ability	printed			{T}: Choose two target blocking creatures controlled by the same opponent. If each of those creatures could block all creatures that the other is blocking, remove both of them from combat. Each one then blocks all creatures the other was blocking.	{M}: Choose two target blocking creatures controlled by the same opponent. If each of those creatures could block all creatures that the other is blocking, remove both of them from combat. Each one then blocks all creatures the other was blocking.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b	multi_sentence	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	5419eae0-3c12-4748-9cf8-d927752e527e	Sorrow's Path	Land	1		0	0	2	triggered_ability	ability	printed			Whenever this land becomes tapped, it deals 2 damage to you and each creature you control.	Whenever ~ becomes tapped, it deals N damage to you and each creature you control.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	77af5e31-ac4d-4112-9138-e12abb5ce144	Spitting Slug	Creature — Slug	0		0	0	1	triggered_ability	ability	printed			Whenever this creature blocks or becomes blocked, you may pay {1}{G}. If you do, this creature gains first strike until end of turn. Otherwise, each creature blocking or blocked by this creature gains first strike until end of turn.	Whenever ~ blocks or becomes blocked, you may pay {M}{M}. If you do, ~ gains first strike until end of turn. Otherwise, each creature blocking or blocked by ~ gains first strike until end of turn.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c	multi_sentence		claude-fable-5-pass1-2026-08-27	
drk	2cc8c24f-cca8-462c-a5ad-1f8662e69a8a	Standing Stones	Artifact	0		0	0	1	activated_ability	ability	printed			{1}, {T}, Pay 1 life: Add one mana of any color.	{M}, {M}, Pay N life: Add one mana of any color.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b;605.1a	mana_ability	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	301a59c1-e372-4c31-a2a8-88c5ba7d822a	Stone Calendar	Artifact	0		0	0	1	spell_or_static_text	ability	printed			Spells you cast cost {1} less to cast.	Spells you cast cost {M} less to cast.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1;601.2f	cost_modification		claude-fable-5-pass1-2026-08-27	KIND: residual-accepted cost modification of your spells (guide 6.11); RULING:2004-10-04
drk	17841133-c526-42a3-a1d2-a874e9bb7138	Sunken City	Enchantment	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, sacrifice this enchantment unless you pay {U}{U}.	At the beginning of your upkeep, sacrifice ~ unless you pay {M}{M}.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	17841133-c526-42a3-a1d2-a874e9bb7138	Sunken City	Enchantment	1		0	0	2	spell_or_static_text	ability	printed			Blue creatures get +1/+1.	Blue creatures get +N/+N.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1		fragmentation:color_word	claude-fable-5-pass1-2026-08-27	
drk	06ba313f-50b4-4e84-a8e0-b6dda47225f2	Tangle Kelp	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.5a	keyword	fragmentation:object_type	claude-fable-5-pass1-2026-08-27	
drk	06ba313f-50b4-4e84-a8e0-b6dda47225f2	Tangle Kelp	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			When this Aura enters, tap enchanted creature.	When ~ enters, tap enchanted creature.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c;603.6a			claude-fable-5-pass1-2026-08-27	
drk	06ba313f-50b4-4e84-a8e0-b6dda47225f2	Tangle Kelp	Enchantment — Aura	2		0	0	3	spell_or_static_text	ability	printed			Enchanted creature doesn't untap during its controller's untap step if it attacked during its controller's last turn.	Enchanted creature doesn't untap during its controller's untap step if it attacked during its controller's last turn.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	604.1			claude-fable-5-pass1-2026-08-27	
drk	19348c1e-b683-4d2c-b4eb-82e538b314b0	The Fallen	Creature — Zombie	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, this creature deals 1 damage to each opponent and planeswalker it has dealt damage to this game.	At the beginning of your upkeep, ~ deals N damage to each opponent and planeswalker it has dealt damage to this game.	ok	0	triggered_ability	yes	yes	yes	none	accept	113.3c			claude-fable-5-pass1-2026-08-27	
drk	5cf4d98e-f2f4-435b-a633-990b2e654f3a	Tivadar's Crusade	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Destroy all Goblins.	Destroy all Goblins.	ok	0	spell_or_static_text	yes	yes	yes	none	accept	113.3a			claude-fable-5-pass1-2026-08-27	
drk	1573f7f9-672c-421a-b1ac-3d0d8aea59ca	Tormod's Crypt	Artifact	0		0	0	1	activated_ability	ability	printed			{T}, Sacrifice this artifact: Exile target player's graveyard.	{M}, Sacrifice ~: Exile target player's graveyard.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b		collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	86260d53-a68e-43cb-88ba-6a97c0b2f4f4	Tracker	Creature — Human	0		0	0	1	activated_ability	ability	printed			{G}{G}, {T}: This creature deals damage equal to its power to target creature. That creature deals damage equal to its power to this creature.	{M}{M}, {M}: ~ deals damage equal to its power to target creature. That creature deals damage equal to its power to ~.	ok	0	activated_ability	yes	yes	yes	none	accept	113.3b	multi_sentence	collision:tap_as_mana	claude-fable-5-pass1-2026-08-27	
drk	44e855a4-95f9-4515-a868-a8ad7a2db751	Uncle Istvan	Creature — Human	0		0	0	1	prevention_effect	ability	printed			Prevent all damage that would be dealt to this creature by creatures.	Prevent all damage that would be dealt to ~ by creatures.	ok	0	prevention_effect	yes	yes	yes	cr	accept	615.1a;604.1	prevention_static		claude-fable-5-pass1-2026-08-27	
drk	ee55ca31-73f3-4e9d-8373-0a44009a25bd	Venom	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature	ok	0	keyword_ability	yes	yes	yes	cr	accept	702.5a	keyword	fragmentation:object_type	claude-fable-5-pass1-2026-08-27	
